order_id,order_date,ship_date,customer_id,product_id,region_id,sales,quantity,discount,profit,order_date_id,ship_date_id,segment,city_x,state_x,country_x,product_name,category,sub_category,region,country_y,state_y,city_y,date_id,date,year,month,quarter,day,day_name
CA-2014-168984,1900-01-01,2014-12-02,NW-18400,TEC-PH-10000038,8,438.336,4,0.2,-87.6672,1238,267,Consumer,Tigard,Oregon,United States,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-134712,1900-01-01,2014-12-04,BS-11380,OFF-FA-10003112,9,12.624,2,0.2,3.945,1238,775,Corporate,San Francisco,California,United States,Staples,Office Supplies,Fasteners,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-127285,1900-01-01,2017-11-06,MM-18055,OFF-BI-10004330,8,88.752,3,0.2,27.735,1238,45,Consumer,New York City,New York,United States,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-127285,1900-01-01,2017-11-06,MM-18055,OFF-BI-10002072,8,13.904,2,0.2,5.214,1238,45,Consumer,New York City,New York,United States,Cardinal Slant-D Ring Binders,Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-144526,1900-01-01,2017-05-06,QJ-19255,TEC-PH-10002549,10,677.58,5,0.4,-158.102,1238,637,Corporate,New York City,New York,United States,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-144526,1900-01-01,2017-05-06,QJ-19255,OFF-BI-10002353,10,13.896,3,0.7,-9.264,1238,637,Corporate,New York City,New York,United States,GBC VeloBind Cover Sets,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2016-101497,1900-01-01,2016-10-01,PS-18760,OFF-PA-10000176,8,18.97,1,0.0,9.1056,1238,394,Consumer,San Antonio,Texas,United States,Xerox 1887,Office Supplies,Paper,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-123491,1900-01-01,2017-11-05,JK-15205,OFF-LA-10003077,8,43.86,6,0.0,20.6142,1238,61,Consumer,San Francisco,California,United States,Avery 500,Office Supplies,Labels,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-123491,1900-01-01,2017-11-05,JK-15205,TEC-PH-10003505,8,148.48,2,0.2,16.704,1238,61,Consumer,San Francisco,California,United States,Geemarc AmpliPOWER60,Technology,Phones,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-123491,1900-01-01,2017-11-05,JK-15205,OFF-PA-10003424,8,7.42,2,0.0,3.71,1238,61,Consumer,San Francisco,California,United States,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-123491,1900-01-01,2017-11-05,JK-15205,FUR-CH-10003061,8,71.992,1,0.2,-0.8999,1238,61,Consumer,San Francisco,California,United States,"Global Leather Task Chair, Black",Furniture,Chairs,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-123491,1900-01-01,2017-11-05,JK-15205,OFF-AR-10003514,8,19.9,5,0.0,6.567,1238,61,Consumer,San Francisco,California,United States,4009 Highlighters by Sanford,Office Supplies,Art,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-123491,1900-01-01,2017-11-05,JK-15205,OFF-AP-10002684,8,1702.12,14,0.0,510.636,1238,61,Consumer,San Francisco,California,United States,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-164056,1900-01-01,2017-05-04,FM-14215,FUR-TA-10001307,10,1048.35,5,0.4,-69.89,1238,465,Corporate,Richmond,Kentucky,United States,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-125136,1900-01-01,2014-10-03,KD-16495,OFF-PA-10001457,7,96.256,8,0.2,31.2832,1238,463,Corporate,Jackson,Mississippi,United States,White GlueTop Scratch Pads,Office Supplies,Paper,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-125136,1900-01-01,2014-10-03,KD-16495,OFF-PA-10001804,7,10.688,2,0.2,3.7408,1238,463,Corporate,Jackson,Mississippi,United States,Xerox 195,Office Supplies,Paper,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-101483,1900-01-01,2017-08-01,AG-10675,OFF-AP-10002082,7,34.848,2,0.2,6.534,1238,379,Consumer,Allen,Texas,United States,Holmes HEPA Air Purifier,Office Supplies,Appliances,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-101483,1900-01-01,2017-08-01,AG-10675,TEC-PH-10003442,7,22.0,5,0.2,1.375,1238,379,Consumer,Allen,Texas,United States,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-101483,1900-01-01,2017-08-01,AG-10675,OFF-AR-10002833,7,4.368,3,0.2,0.3822,1238,379,Consumer,Allen,Texas,United States,Newell 322,Office Supplies,Art,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-152807,1900-01-01,2017-11-03,MC-18100,OFF-PA-10004355,10,20.736,4,0.2,7.2576,1238,133,Consumer,Medina,Ohio,United States,Xerox 231,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-152807,1900-01-01,2017-11-03,MC-18100,FUR-FU-10004415,10,7.168,2,0.2,0.9856,1238,133,Consumer,Medina,Ohio,United States,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-152807,1900-01-01,2017-11-03,MC-18100,OFF-ST-10002486,10,11.168,2,0.2,-2.5128,1238,133,Consumer,Medina,Ohio,United States,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-152807,1900-01-01,2017-11-03,MC-18100,TEC-AC-10001142,10,442.4,7,0.2,-55.3,1238,133,Consumer,Medina,Ohio,United States,First Data FD10 PIN Pad,Technology,Accessories,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-118976,1900-01-01,2014-05-03,MY-18295,OFF-BI-10001628,10,20.86,2,0.0,9.387,1238,524,Corporate,Houston,Texas,United States,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-118976,1900-01-01,2014-05-03,MY-18295,OFF-ST-10000877,10,497.61,9,0.0,129.3786,1238,524,Corporate,Houston,Texas,United States,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-118976,1900-01-01,2014-05-03,MY-18295,OFF-AR-10004752,10,5.34,2,0.0,1.4952,1238,524,Corporate,Houston,Texas,United States,Blackstonian Pencils,Office Supplies,Art,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-118976,1900-01-01,2014-05-03,MY-18295,OFF-LA-10000452,10,3.15,1,0.0,1.512,1238,524,Corporate,Houston,Texas,United States,Avery 488,Office Supplies,Labels,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-102008,1900-01-01,2014-10-04,RA-19915,OFF-PA-10004092,10,48.94,1,0.0,24.47,1238,778,Consumer,Dallas,Texas,United States,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-118885,1900-01-01,2018-01-02,JG-15160,FUR-CH-10002880,8,393.568,4,0.2,-44.2764,1238,1241,Consumer,Los Angeles,California,United States,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-118885,1900-01-01,2018-01-02,JG-15160,TEC-PH-10002563,8,302.376,3,0.2,22.6782,1238,1241,Consumer,Los Angeles,California,United States,Adtran 1202752G1,Technology,Phones,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-166611,1900-01-01,2017-04-02,CK-12760,OFF-BI-10001191,7,68.742,9,0.7,-48.1194,1238,460,Corporate,Arlington,Virginia,United States,Canvas Sectional Post Binders,Office Supplies,Binders,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-109197,1900-01-01,2016-01-04,JO-15280,OFF-BI-10004632,8,487.984,2,0.2,152.495,1238,811,Consumer,Missoula,Montana,United States,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-169775,1900-01-01,2014-09-02,RA-19945,OFF-EN-10001749,7,29.808,2,0.2,10.8054,1238,815,Consumer,Commerce City,Colorado,United States,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-169775,1900-01-01,2014-09-02,RA-19945,OFF-BI-10004390,7,505.176,4,0.7,-336.784,1238,815,Consumer,Commerce City,Colorado,United States,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-169775,1900-01-01,2014-09-02,RA-19945,FUR-TA-10001857,7,174.0585,3,0.45,-110.7645,1238,815,Consumer,Commerce City,Colorado,United States,Balt Solid Wood Rectangular Table,Furniture,Tables,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-140543,1900-01-01,2016-07-03,Co-12640,OFF-ST-10000563,7,191.88,6,0.0,19.188,1238,895,Consumer,Seattle,Washington,United States,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-124597,1900-01-01,2017-05-05,AS-10630,OFF-LA-10003190,7,4.608,2,0.2,1.6704,1238,1025,Home Office,Boynton Beach,Florida,United States,Avery 474,Office Supplies,Labels,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-124597,1900-01-01,2017-05-05,AS-10630,OFF-AR-10002280,7,15.528,3,0.2,4.8525,1238,1025,Home Office,Boynton Beach,Florida,United States,Staples in misc. colors,Office Supplies,Art,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-124597,1900-01-01,2017-05-05,AS-10630,OFF-LA-10001569,7,11.952,3,0.2,3.8844,1238,1025,Home Office,Boynton Beach,Florida,United States,Avery 499,Office Supplies,Labels,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-123673,1900-01-01,2015-11-01,CH-12070,TEC-PH-10001809,9,299.9,2,0.0,74.975,1238,550,Home Office,Philadelphia,Pennsylvania,United States,Panasonic KX T7736-B Digital phone,Technology,Phones,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-101245,1900-01-01,2017-12-03,LW-16990,OFF-PA-10003129,8,244.55,5,0.0,114.9385,1238,735,Corporate,Henderson,Nevada,United States,Tops White Computer Printout Paper,Office Supplies,Paper,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-101245,1900-01-01,2017-12-03,LW-16990,TEC-AC-10001284,8,166.16,8,0.0,59.8176,1238,735,Corporate,Henderson,Nevada,United States,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-144064,1900-01-01,2017-09-01,CP-12085,OFF-LA-10004544,9,47.36,4,0.2,17.76,1238,854,Corporate,Delray Beach,Florida,United States,Avery 505,Office Supplies,Labels,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-144064,1900-01-01,2017-09-01,CP-12085,OFF-ST-10004507,9,27.44,2,0.2,2.401,1238,854,Corporate,Delray Beach,Florida,United States,Advantus Rolling Storage Box,Office Supplies,Storage,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-144064,1900-01-01,2017-09-01,CP-12085,OFF-BI-10002012,9,3.24,9,0.8,-5.184,1238,854,Corporate,Delray Beach,Florida,United States,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-133648,1900-01-01,2017-07-02,ML-17755,OFF-LA-10003923,8,71.04,6,0.2,26.64,1238,1171,Home Office,Suffolk,Virginia,United States,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-133648,1900-01-01,2017-07-02,ML-17755,OFF-FA-10004395,8,11.304,3,0.2,-2.1195,1238,1171,Home Office,Suffolk,Virginia,United States,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-111150,1900-01-01,2015-01-04,RW-19630,OFF-AR-10000034,9,29.68,7,0.0,11.5752,1238,1039,Corporate,Chicago,Illinois,United States,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-111150,1900-01-01,2015-01-04,RW-19630,TEC-AC-10000290,9,47.53,7,0.0,16.1602,1238,1039,Corporate,Chicago,Illinois,United States,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,OFF-FA-10002975,8,11.34,3,0.0,5.2164,1238,131,Corporate,Chico,California,United States,Staples,Office Supplies,Fasteners,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,OFF-ST-10003996,8,80.3,5,0.0,20.878,1238,131,Corporate,Chico,California,United States,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,OFF-BI-10002571,8,15.968,2,0.2,5.3892,1238,131,Corporate,Chico,California,United States,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,OFF-PA-10000477,8,64.74,13,0.0,30.4278,1238,131,Corporate,Chico,California,United States,Xerox 1952,Office Supplies,Paper,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,OFF-BI-10004209,8,19.296,3,0.2,6.03,1238,131,Corporate,Chico,California,United States,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,OFF-ST-10001963,8,405.64,4,0.0,12.1692,1238,131,Corporate,Chico,California,United States,Tennsco Regal Shelving Units,Office Supplies,Storage,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,FUR-CH-10003833,8,146.352,3,0.2,-9.147,1238,131,Corporate,Chico,California,United States,Novimex Fabric Task Chair,Furniture,Chairs,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,TEC-AC-10004568,8,251.91,9,0.0,47.8629,1238,131,Corporate,Chico,California,United States,Maxell LTO Ultrium - 800 GB,Technology,Accessories,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-106439,1900-01-01,2014-11-04,GG-14650,OFF-AR-10001419,8,12.39,3,0.0,3.717,1238,131,Corporate,Chico,California,United States,Newell 325,Office Supplies,Art,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-129693,1900-01-01,2016-12-02,TC-20980,OFF-BI-10002954,8,7.312,2,0.2,2.5592,1238,500,Corporate,Decatur,Alabama,United States,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-167633,1900-01-01,2014-10-05,BW-11200,OFF-PA-10004888,7,15.552,3,0.2,5.4432,1238,1083,Consumer,San Francisco,California,United States,Xerox 217,Office Supplies,Paper,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-122210,1900-01-01,2015-12-04,WB-21850,OFF-BI-10003656,10,152.991,3,0.7,-122.3928,1238,785,Consumer,New York City,New York,United States,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-122210,1900-01-01,2015-12-04,WB-21850,OFF-FA-10000053,10,10.584,7,0.2,-2.3814,1238,785,Consumer,New York City,New York,United States,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-122210,1900-01-01,2015-12-04,WB-21850,TEC-PH-10002807,10,94.92,4,0.4,15.82,1238,785,Consumer,New York City,New York,United States,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-156377,1900-01-01,2016-01-05,TB-21625,FUR-FU-10002364,9,14.76,5,0.6,-11.439,1238,320,Consumer,Hagerstown,Maryland,United States,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-156377,1900-01-01,2016-01-05,TB-21625,OFF-BI-10002954,9,3.656,4,0.8,-5.8496,1238,320,Consumer,Hagerstown,Maryland,United States,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
US-2016-120460,1900-01-01,2016-05-05,BF-11170,FUR-FU-10004973,9,22.608,3,0.6,-10.1736,1238,466,Home Office,Jacksonville,North Carolina,United States,Flat Face Poster Frame,Furniture,Furnishings,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-112025,1900-01-01,2016-08-04,LS-16975,OFF-BI-10002353,9,9.264,3,0.8,-13.896,1238,579,Home Office,Omaha,Nebraska,United States,GBC VeloBind Cover Sets,Office Supplies,Binders,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-163013,1900-01-01,2014-12-04,BF-11080,OFF-AR-10001954,7,14.67,3,0.0,3.9609,1238,775,Consumer,Baltimore,Maryland,United States,Newell 331,Office Supplies,Art,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-135363,1900-01-01,2015-04-02,CK-12205,OFF-PA-10003177,10,15.552,3,0.2,5.4432,1238,789,Consumer,Santa Clara,California,United States,Xerox 1999,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-135363,1900-01-01,2015-04-02,CK-12205,OFF-PA-10000533,10,5.232,1,0.2,1.7004,1238,789,Consumer,Santa Clara,California,United States,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-128860,1900-01-01,2015-07-05,SC-20725,FUR-FU-10001473,10,20.104,1,0.2,1.7591,1238,762,Consumer,Seattle,Washington,United States,DAX Wood Document Frame,Furniture,Furnishings,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-130841,1900-01-01,2017-08-01,MH-17620,OFF-BI-10000145,8,9.984,4,0.2,3.6192,1238,379,Corporate,San Francisco,California,United States,Zipper Ring Binder Pockets,Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-130841,1900-01-01,2017-08-01,MH-17620,OFF-ST-10001580,8,14.98,1,0.0,4.1944,1238,379,Corporate,San Francisco,California,United States,Super Decoflex Portable Personal File,Office Supplies,Storage,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-130841,1900-01-01,2017-08-01,MH-17620,TEC-PH-10001817,8,1145.6,4,0.2,100.24,1238,379,Corporate,San Francisco,California,United States,Wilson Electronics DB Pro Signal Booster,Technology,Phones,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-121909,1900-01-01,2017-08-05,EA-14035,OFF-PA-10003790,10,54.816,3,0.2,17.8152,1238,486,Corporate,Los Angeles,California,United States,Xerox 1991,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-130771,1900-01-01,2017-08-03,LA-16780,OFF-FA-10003059,9,2.896,2,0.2,0.4706,1238,647,Corporate,Houston,Texas,United States,Assorted Color Push Pins,Office Supplies,Fasteners,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-130771,1900-01-01,2017-08-03,LA-16780,TEC-PH-10002496,9,124.792,1,0.2,15.599,1238,647,Corporate,Houston,Texas,United States,Cisco SPA301,Technology,Phones,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-128055,1900-01-01,2014-04-05,AA-10315,OFF-BI-10004390,8,673.568,2,0.2,252.588,1238,268,Consumer,New York City,New York,United States,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-128055,1900-01-01,2014-04-05,AA-10315,OFF-AP-10002765,8,52.98,2,0.0,14.8344,1238,268,Consumer,New York City,New York,United States,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-157091,1900-01-01,2017-07-01,DB-13405,FUR-FU-10000293,9,526.45,5,0.0,31.587,1238,871,Consumer,La Porte,Indiana,United States,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
US-2016-126893,1900-01-01,2016-12-01,CT-11995,TEC-PH-10004165,10,494.982,3,0.4,-115.4958,1238,50,Consumer,Lawrence,Massachusetts,United States,Mitel MiVoice 5330e IP Phone,Technology,Phones,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-169201,1900-01-01,2015-10-01,HG-14965,OFF-AP-10000696,8,43.26,3,0.0,14.2758,1238,487,Corporate,Lancaster,Ohio,United States,Holmes Odor Grabber,Office Supplies,Appliances,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-169201,1900-01-01,2015-10-01,HG-14965,OFF-AP-10002082,8,43.56,2,0.0,15.246,1238,487,Corporate,Lancaster,Ohio,United States,Holmes HEPA Air Purifier,Office Supplies,Appliances,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-104283,1900-01-01,2014-07-01,LM-17065,OFF-ST-10004337,7,306.2,5,0.0,0.0,1238,269,Consumer,Springfield,Ohio,United States,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-104283,1900-01-01,2014-07-01,LM-17065,FUR-TA-10001039,7,85.98,1,0.0,22.3548,1238,269,Consumer,Springfield,Ohio,United States,KI Adjustable-Height Table,Furniture,Tables,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-104283,1900-01-01,2014-07-01,LM-17065,TEC-AC-10000109,7,223.96,4,0.0,53.7504,1238,269,Consumer,Springfield,Ohio,United States,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-142622,1900-01-01,2017-11-02,JK-15625,FUR-CH-10003833,8,97.568,2,0.2,-6.098,1238,809,Consumer,Columbus,Ohio,United States,Novimex Fabric Task Chair,Furniture,Chairs,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-142622,1900-01-01,2017-11-02,JK-15625,FUR-CH-10004289,8,614.272,8,0.2,-23.0352,1238,809,Consumer,Columbus,Ohio,United States,Global Super Steno Chair,Furniture,Chairs,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-142622,1900-01-01,2017-11-02,JK-15625,FUR-BO-10004467,8,199.98,2,0.0,37.9962,1238,809,Consumer,Columbus,Ohio,United States,Bestar Classic Bookcase,Furniture,Bookcases,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-109470,1900-01-01,2016-01-03,KC-16255,OFF-BI-10004492,7,94.74,3,0.0,44.5278,1238,836,Corporate,Macon,Georgia,United States,Tuf-Vin Binders,Office Supplies,Binders,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-109470,1900-01-01,2016-01-03,KC-16255,OFF-BI-10001072,7,60.64,4,0.0,27.8944,1238,836,Corporate,Macon,Georgia,United States,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-109470,1900-01-01,2016-01-03,KC-16255,OFF-BI-10003707,7,76.3,5,0.0,38.15,1238,836,Corporate,Macon,Georgia,United States,Aluminum Screw Posts,Office Supplies,Binders,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-109470,1900-01-01,2016-01-03,KC-16255,OFF-BI-10000977,7,364.8,12,0.0,167.808,1238,836,Corporate,Macon,Georgia,United States,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-140886,1900-01-01,2014-10-04,KW-16570,OFF-AP-10000696,7,69.216,6,0.2,11.2476,1238,778,Consumer,Clarksville,Tennessee,United States,Holmes Odor Grabber,Office Supplies,Appliances,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
